,price,area,rooms,floor,floors,year,looked_by,latitude,longitude,saved,construction_year,renovation_year,price_sqm,type_Blokinis,type_Kita,type_Medinis,type_Monolitinis,type_Mūrinis,type_nan,mounting_Dalinė apdaila,mounting_Kita,mounting_Neįrengtas,mounting_Įrengtas,mounting_nan,energy_class_A,energy_class_A+,energy_class_A++,energy_class_B,energy_class_C,energy_class_D,energy_class_F,energy_class_G,energy_class_nan,aeroterminis,centrinis,centrinis kolektorinis,dujinis,elektra,geoterminis,kietu kuru,kita,saulės energija,skystu kuru,balkonas,drabužinė,none,palepe,pirtis,rūsys,sandėliukas,terasa,vieta_automobiliui,kameros,kodine_spyna,sargas,sarvuotos_durys,signalizacija,atskiras įėjimas,aukcionas,aukštos lubos,butas palėpėje,butas per kelis aukštus,buto dalis,internetas,kabelinė televizija,nauja elektros instaliacija,nauja kanalizacija,renovuotas namas,tualetas ir vonia atskirai,uždaras kiemas,virtuvė sujungta su kambariu,price_sqm_log,building_age,building_age_reno,lat_long,distance_to_center,price_cat_exp
69,119900,38.0,2,2,5,1990,381,54.717969,25.320172,18,1990,1990,3155.2631578947367,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8.05682718128922,33,33,"(54.717969, 25.320172)",4.494782595795759,0
70,57900,15.34,1,5,5,"1977 statyba, 2004 renovacija",138,54.662371,25.283804,28,1977,2004,3774.445893089961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8.236008867621976,46,19,"(54.662371, 25.283804)",3.115040922601787,1
71,145000,68.32,3,1,5,1968,290,54.700459,25.246915,53,1968,1968,2122.3653395784545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.660286471922397,55,55,"(54.700459, 25.246915)",1.9683235608352283,0
72,52000,25.0,1,4,4,"1981 statyba, 2015 renovacija",174,54.629824,25.264107,73,1981,2015,2080.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,7.640123172695364,42,8,"(54.629824, 25.264107)",6.632990675563418,0
73,168000,73.84,3,4,9,2008,290,54.739807,25.22146,11,2008,2008,2275.189599133261,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7.729818668190799,15,15,"(54.739807, 25.22146)",6.442492234389845,0
74,299900,120.0,4,1,1,2023,178,54.756943,25.237352,5,2023,2023,2499.1666666666665,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,7.823712621955054,0,0,"(54.756943, 25.237352)",7.816120155886346,0
75,299990,148.0,4,1,2,2022,289,54.711986696594906,25.41233539232053,8,2022,2022,2026.9594594594594,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,7.6142921459853214,1,1,"(54.711986696594906, 25.41233539232053)",9.438317406380886,0
76,229000,48.0,2,3,5,2018,247,,,12,2018,2018,4770.833333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,8.470276271628485,5,5,"(nan, nan)",,1
77,156000,41.3,2,2,4,2022,151,54.659377,25.190957,3,2022,2022,3777.2397094430994,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.236748786264688,1,1,"(54.659377, 25.190957)",6.118679611763614,1
78,156000,41.3,2,2,4,2022,705,54.659377,25.190957,9,2022,2022,3777.2397094430994,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.236748786264688,1,1,"(54.659377, 25.190957)",6.118679611763614,1
79,83900,22.0,1,3,5,1985,38,54.675338,25.25558,12,1985,1985,3813.6363636363635,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8.246338439096982,38,38,"(54.675338, 25.25558)",1.8386768107137401,1
80,110000,54.36,2,1,5,1987,65,54.735189,25.226123,21,1987,1987,2023.5467255334804,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.61260705549161,36,36,"(54.735189, 25.226123)",5.84817257069721,0
81,125000,56.96,3,2,2,1960,155,54.67165,25.092205,3,1960,1960,2194.5224719101125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.693719749180718,63,63,"(54.67165, 25.092205)",11.646315264943832,0
82,136500,42.28,2,4,4,2015,144,54.735917,25.212454,46,2015,2015,3228.4768211920527,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.079765732605114,8,8,"(54.735917, 25.212454)",6.390548164765724,0
83,99999,33.23,2,3,5,1965,222,54.687994,25.422644,13,1965,1965,3009.2988263617217,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,8.009462382553725,58,58,"(54.687994, 25.422644)",9.762952925124656,0
84,200000,49.0,3,2,9,2023,112,54.720077,25.296482,9,2023,2023,4081.6326530612246,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.314252347419547,0,0,"(54.720077, 25.296482)",3.7951175727104323,1
85,200000,49.0,3,2,9,2023,600,54.720077,25.296482,26,2023,2023,4081.6326530612246,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8.314252347419547,0,0,"(54.720077, 25.296482)",3.7951175727104323,1
86,199900,51.0,3,3,9,2023,172,54.720077,25.296482,38,2023,2023,3919.607843137255,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.273746887764165,0,0,"(54.720077, 25.296482)",3.7951175727104323,1
87,199900,51.0,3,3,9,2023,417,54.720077,25.296482,26,2023,2023,3919.607843137255,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,8.273746887764165,0,0,"(54.720077, 25.296482)",3.7951175727104323,1
88,200000,49.0,3,2,9,2023,114,54.720077,25.296482,25,2023,2023,4081.6326530612246,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.314252347419547,0,0,"(54.720077, 25.296482)",3.7951175727104323,1
89,168000,40.63,2,4,7,2022,47,54.669013,25.254377,12,2022,2022,4134.875707605218,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.327212548385761,1,1,"(54.669013, 25.254377)",2.4948579690680783,1
90,148500,33.25,1,3,5,2021,148,54.70429,25.276163,124,2021,2021,4466.165413533835,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.404285470123028,2,2,"(54.70429, 25.276163)",1.6969442010051772,1
91,160000,70.03,3,3,9,2023,133,54.71870460893783,25.210932806219315,4,2023,2023,2284.735113522776,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.734005372548538,0,0,"(54.71870460893783, 25.210932806219315)",5.042804969832884,0
92,125000,64.0,3,6,9,1970,162,54.67402,25.202706,32,1970,1970,1953.125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,7.577185932924766,53,53,"(54.67402, 25.202706)",4.695422313761674,0
93,162000,46.29,2,5,7,2022,112,54.730654,25.211805,9,2022,2022,3499.6759559300067,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8.160425659171342,1,1,"(54.730654, 25.211805)",5.952907259105412,1
94,26000,18.0,1,4,5,1983,238,54.671635,25.093443,6,1983,1983,1444.4444444444443,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.275480059107454,40,40,"(54.671635, 25.093443)",11.568168175367523,0
95,199000,48.56,2,5,6,2020,241,54.668396,25.248802,37,2020,2020,4098.023064250412,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,8.318259956955387,3,3,"(54.668396, 25.248802)",2.724509947408265,1
96,1240000,260.05,6,4,4,1999,515,54.682088,25.25414,9,1999,1999,4768.313785810421,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.469748017362138,24,24,"(54.682088, 25.25414)",1.3394242382564245,1
97,186000,67.0,3,1,1,1940,286,54.672256,25.270947,17,1940,1940,2776.1194029850744,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,7.928809333304372,83,83,"(54.672256, 25.270947)",1.9009652142588707,0
98,118991,40.64,2,4,4,2003,452,54.734,25.2239,22,2003,2003,2927.928149606299,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7.982050335711228,20,20,"(54.734, 25.2239)",5.806070839475899,0
99,379000,100.0,3,4,12,2005,428,54.697696,25.273651,3,2005,2005,3790.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.240121298076472,18,18,"(54.697696, 25.273651)",0.9462465723673568,1
100,1240000,260.0,5,5,5,"2000 statyba, 2020 renovacija",326,54.68219177562749,25.255894658660896,3,2000,2020,4769.2307692307695,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.469940306565691,23,3,"(54.68219177562749, 25.255894658660896)",1.2438816279191212,1
101,198000,39.42,2,2,3,2020,188,54.722127,25.319622,33,2020,2020,5022.83105022831,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8.521749007952097,3,3,"(54.722127, 25.319622)",4.809910251882308,1
102,145000,58.0,2,1,6,2006,192,54.707975,25.211187,2,2006,2006,2500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.824046010856292,17,17,"(54.707975, 25.211187)",4.352430761825935,0
103,120000,47.6,2,2,5,1974,271,54.69846,25.224749,14,1974,1974,2521.0084033613443,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.832414260526809,49,49,"(54.69846, 25.224749)",3.125750136220774,0
104,205000,96.42,3,2,5,2004,623,54.666504,25.216145,36,2004,2004,2126.1149139182744,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.662051609143069,19,19,"(54.666504, 25.216145)",4.334091686909709,0
105,133000,65.15,3,2,5,"1965 statyba, 2010 renovacija",465,54.712698,25.308382,177,1965,2010,2041.4428242517265,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,7.621412103633037,58,13,"(54.712698, 25.308382)",3.5470740988047798,0
106,219000,49.0,2,2,6,2019,231,54.677762,25.317993,11,2019,2019,4469.3877551020405,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,8.405006710688012,4,4,"(54.677762, 25.317993)",3.2981382844944895,1
107,244000,86.92,4,1,2,2023,0,54.652547,25.36208,0,2023,2023,2807.1790151863784,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,7.9399353488871105,0,0,"(54.652547, 25.36208)",7.157200505590642,0
108,35000,17.8,1,4,5,1966,534,54.676459,25.248918,17,1966,1966,1966.2921348314605,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.583904883173512,57,57,"(54.676459, 25.248918)",2.0067734456891295,0
109,170000,47.5,2,3,10,2007,304,54.7041,25.2866,12,2007,2007,3578.9473684210525,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.182824004991803,16,16,"(54.7041, 25.2866)",1.9300521861948288,1
110,165000,54.0,2,1,4,1958,137,54.67942,25.267487,4,1958,1958,3055.5555555555557,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8.024716706318443,65,65,"(54.67942, 25.267487)",1.12423253314087,0
111,244389,66.23,3,3,4,2023,0,54.670363,25.278551,0,2023,2023,3690.004529669334,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.213382964586485,0,0,"(54.670363, 25.278551)",2.169959796552753,1
112,237000,50.0,1,2,3,2000,425,54.684977,25.283358,8,2000,2000,4740.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.463792414689122,23,23,"(54.684977, 25.283358)",0.9444063781557644,1
113,239000,70.6,2,11,27,2007,734,54.696402,25.275827,25,2007,2007,3385.2691218130312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.127188686414451,16,16,"(54.696402, 25.275827)",0.8488375763701164,1
114,196000,62.27,3,2,4,2015,406,54.713698,25.186431,11,2015,2015,3147.583105829452,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8.054390169328293,8,8,"(54.713698, 25.186431)",6.057231171640943,0
115,68000,30.0,1,2,2,1960,110,54.672243,25.089684,1,1960,1960,2266.6666666666665,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.726065602496088,63,63,"(54.672243, 25.089684)",11.795182072692748,0
116,68480,33.08,1,4,5,1977,403,54.668093,25.095694,18,1977,1977,2070.1330108827087,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.635368140660133,46,46,"(54.668093, 25.095694)",11.500534595191992,0
117,327000,162.0,4,1,2,2000,257,54.70272,25.166679,11,2000,2000,2018.5185185185185,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,7.610119114647007,23,23,"(54.70272, 25.166679)",6.8517972726712095,0
118,210000,81.0,3,6,9,2010,170,54.668185,25.212636,16,2010,2010,2592.5925925925926,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7.860413655027167,13,13,"(54.668185, 25.212636)",4.416352154102826,0
119,210000,81.0,3,6,9,2010,746,54.668185,25.212636,38,2010,2010,2592.5925925925926,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,7.860413655027167,13,13,"(54.668185, 25.212636)",4.416352154102826,0
120,60000,29.0,1,4,4,1961,475,54.668556,25.251309,30,1961,1961,2068.9655172413795,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6348040112177635,62,62,"(54.668556, 25.251309)",2.6289202949792005,0
121,295000,83.04,4,1,3,"1940 statyba, 2014 renovacija",457,54.679268,25.289893,43,1940,2014,3552.504816955684,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.175408215904378,83,9,"(54.679268, 25.289893)",1.664076707161515,1
122,95000,64.38,3,5,9,1977,429,54.706382,25.220368,56,1977,1977,1475.613544579062,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2968291447120155,46,46,"(54.706382, 25.220368)",3.751396520459969,0
123,127900,50.51,3,9,9,1986,193,54.726544,25.2313,37,1986,1986,2532.1718471589784,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.836832651086973,37,37,"(54.726544, 25.2313)",4.850860302131204,0
124,115000,37.88,1,8,9,2008,289,54.75632,25.26419,7,2008,2008,3035.9028511087645,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.01826413902751,15,15,"(54.75632, 25.26419)",7.4585308421067,0
125,148000,58.31,2,5,5,2008,543,54.710401,25.30482,29,2008,2008,2538.1581203910137,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.839193947512188,15,15,"(54.710401, 25.30482)",3.204230069499744,0
126,173000,71.41,3,4,5,2001,212,54.741391,25.262853,6,2001,2001,2422.6298837697805,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7926089579188975,22,22,"(54.741391, 25.262853)",5.808808035712368,0
127,173000,71.41,3,4,5,2001,114,54.741391,25.262853,7,2001,2001,2422.6298837697805,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7926089579188975,22,22,"(54.741391, 25.262853)",5.808808035712368,0
128,470000,73.0,3,4,4,2021,1473,54.679198,25.309748,30,2021,2021,6438.356164383562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,8.77002853253785,2,2,"(54.679198, 25.309748)",2.7485003642909707,1
129,120999,40.74,2,5,5,1968,254,54.711763,25.285061,88,1968,1968,2970.0294550810013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.996327149283258,55,55,"(54.711763, 25.285061)",2.655990551527808,0
130,137900,51.89,2,2,12,2021,474,54.736942,25.214535,14,2021,2021,2657.544806321064,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7.885157970401745,2,2,"(54.736942, 25.214535)",6.406916687677507,0
131,67000,21.5,1,3,4,"1968 statyba, 2010 renovacija",141,54.715871,25.287876,65,1968,2010,3116.279069767442,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8.044394963239485,55,13,"(54.715871, 25.287876)",3.1471498172642307,0
132,53900,20.64,1,4,4,1968,230,54.715871,25.287876,148,1968,1968,2611.4341085271317,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.867654816283727,55,55,"(54.715871, 25.287876)",3.1471498172642307,0
133,54900,20.8,1,3,4,"1968 statyba, 2010 renovacija",113,54.715871,25.287876,93,1968,2010,2639.4230769230767,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7.878315640790349,55,13,"(54.715871, 25.287876)",3.1471498172642307,0
134,32000,27.0,1,1,4,1979,154,54.693988,25.418088,5,1979,1979,1185.1851851851852,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,7.077654315777535,44,44,"(54.693988, 25.418088)",9.482286015055369,0
135,239000,70.6,2,11,27,2007,184,54.696402,25.275827,30,2007,2007,3385.2691218130312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.127188686414451,16,16,"(54.696402, 25.275827)",0.8488375763701164,1
